ריחמ,דבעמ רוד,ןורכזה גוס,MAR ןורכיז חפנ,גנימייגל המאתה,חישק ןנוכ,הגוצת ןונער בצק,עגמ ךסמ,ךסמ לדוג,ךסמ תייצולוזר,יראלולס םדומ
0.11142214957090314,11.0,4.0,16.0,0,1000,60.0,0,15.6,0.1254466804589054,0
0.04401307723743359,10.0,4.0,8.0,0,256,60.0,0,14.0,0.1254466804589054,0
0.19658765835717204,11.0,4.0,16.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.06044135676338373,11.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.2319983653453208,11.0,4.0,16.0,0,1000,60.0,0,14.0,0.1254466804589054,0
0.12658357172047405,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.09360441356763384,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.14593379648549243,11.0,4.0,16.0,0,1000,60.0,0,15.6,0.1254466804589054,0
0.103330608908868,11.0,4.0,16.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.04055986922762567,7.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.17261953412341643,11.0,4.0,16.0,0,512,60.0,1,15.6,0.8871544103817942,0
0.08373518594196976,11.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.14011033919084592,11.0,4.0,8.0,0,512,60.0,0,14.0,0.1254466804589054,0
0.14329791581528403,11.0,4.0,16.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.03375561912545975,5.0,4.0,4.0,0,64,60.0,1,11.6,0.0,0
0.10251328156926849,11.0,4.0,8.0,0,256,60.0,1,15.6,0.1254466804589054,0
0.13477727829995914,11.0,4.0,8.0,0,256,60.0,0,14.0,0.1254466804589054,0
0.13395995096035962,11.0,4.0,16.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.10637515324887617,11.0,4.0,8.0,0,256,60.0,1,14.0,0.1254466804589054,0
0.1448304045770331,11.0,4.0,16.0,0,512,60.0,0,17.3,0.1254466804589054,0
0.23659583163056805,4.0,4.0,32.0,0,1000,60.0,0,14.0,0.8871544103817942,0
0.12854515733551286,11.0,4.0,16.0,0,512,60.0,0,14.0,0.1254466804589054,0
0.18651409889660808,11.0,4.0,16.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.022374335921536575,5.0,4.0,4.0,0,64,60.0,1,11.6,0.0,0
0.10619125459746628,11.0,4.0,8.0,0,256,60.0,1,14.0,0.1254466804589054,0
0.060053126277073966,11.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.18943604413567633,11.0,4.0,16.0,0,1000,60.0,0,15.6,0.1254466804589054,0
0.118328565590519,11.0,4.0,8.0,0,512,60.0,0,14.0,0.1254466804589054,0
0.11892112791172865,11.0,4.0,8.0,0,512,60.0,1,13.3,0.3730800576766347,0
0.04062116877809563,11.0,4.0,4.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.26315897016755213,11.0,4.0,32.0,0,1000,60.0,0,14.0,0.1254466804589054,0
0.1691663261136085,11.0,4.0,16.0,0,512,60.0,0,14.0,0.1254466804589054,0
0.2996526358806702,11.0,4.0,16.0,0,512,60.0,0,14.0,0.15365807786345684,0
0.07170004086636698,11.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.11624438087454025,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.06789946873722925,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.11473232529628116,11.0,4.0,8.0,0,256,60.0,1,14.0,0.1254466804589054,0
0.10051082958724969,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.2804658765835717,11.0,4.0,16.0,1,512,165.0,0,16.0,0.3730800576766347,0
0.11189211279117287,11.0,4.0,8.0,0,512,60.0,0,14.0,0.1254466804589054,0
0.11612178177360033,11.0,4.0,8.0,0,512,60.0,0,14.0,0.1254466804589054,0
0.09160196158561504,11.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.15106252554147936,11.0,4.0,16.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.11953412341642827,11.0,4.0,8.0,0,512,60.0,0,14.0,0.1254466804589054,0
0.05420923579893747,11.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.17127094401307724,11.0,4.0,16.0,0,1000,144.0,0,15.6,0.1254466804589054,0
0.17362076011442582,4.0,4.0,16.0,1,1000,120.0,0,15.6,0.1254466804589054,0
0.13246832856559052,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.0926849203105844,11.0,4.0,8.0,0,512,60.0,0,17.3,0.1254466804589054,0
0.045504699632202696,11.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.10745811197384553,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.08097670617082141,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.06193297915815284,11.0,4.0,8.0,0,1256,60.0,0,15.6,0.1254466804589054,0
0.1119942787086228,11.0,4.0,16.0,0,512,60.0,0,14.0,0.1254466804589054,0
0.12527584797711483,11.0,4.0,16.0,0,1000,60.0,0,14.0,0.1254466804589054,0
0.12537801389456477,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.1819983653453208,11.0,4.0,16.0,1,1000,144.0,0,15.6,0.1254466804589054,0
0.16213731099305273,11.0,4.0,16.0,0,1000,60.0,0,14.0,0.5063005454203499,0
0.05706988148753576,11.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.10535349407437679,11.0,4.0,8.0,0,512,60.0,0,14.0,0.1254466804589054,0
0.08900694728238659,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.14906007355946058,11.0,4.0,16.0,0,1000,60.0,0,15.6,0.1254466804589054,0
0.14705762157744176,11.0,4.0,16.0,0,512,60.0,1,15.6,0.1254466804589054,0
0.10239068246832857,11.0,4.0,8.0,0,512,60.0,1,14.0,0.1254466804589054,0
0.13205966489579077,11.0,4.0,16.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.051021659174499384,10.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.11295463833265222,11.0,4.0,8.0,0,1000,60.0,0,15.6,0.1254466804589054,0
0.1006742950551696,11.0,4.0,8.0,0,256,60.0,0,15.6,0.1254466804589054,0
0.23210053126277075,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.07674703718839396,11.0,4.0,8.0,0,256,60.0,0,13.3,0.15365807786345684,0
0.09227625664078463,11.0,4.0,8.0,0,256,60.0,0,14.0,0.1254466804589054,0
0.2979566816510012,12.0,5.0,16.0,0,1000,60.0,1,14.0,1.0,0
0.10553739272578667,11.0,4.0,16.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.09863097670617083,11.0,4.0,8.0,0,256,60.0,1,14.0,0.1254466804589054,0
0.1468328565590519,11.0,4.0,8.0,0,512,60.0,0,15.6,0.1254466804589054,0
0.050939926440539435,11.0,4.0,8.0,0,512,60.0,0,14.0,0.1254466804589054,0
0.10637515324887617,11.0,4.0,16.0,0,512,60.0,0,15.6,0.1254466804589054,0
